,type,organization,comment,photo,photo_after,coords,subdistrict,district,timestamp,state,star,last_activity,severity,time_to_solve
445,"{แสงสว่าง,ทางเท้า,น้ำท่วม}","เขตบางเขน,กรมทางหลวง,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.)",แจ้งเรื่องทางเท้าแคบ ไม่เรียบ ไม่มีไฟส่องสว่าง น้ำท่วมตอนฝนตกครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/04fd524bf8c5f5e4c3f870dad6f56bf8dad0fcd1.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-10/1696651400176.jpeg,"100.59487,13.87697",อนุสาวรีย์,บางเขน,2022-05-31 12:09:24.085378+00,เสร็จสิ้น,1.0,2023-10-07 04:03:21.953912+00,Very Low,15
446,{จราจร},"เขตบางกะปิ,ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",ต้องการเเจ้ง บริเวณหน้าห้าง n mark plaza ตรงบางกะปิอ่ะครับคือชอบมีเเท็กซี่จอดกั๊กรอผู้โดยสารอ่ะครับทำให้รถติดมากครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/4ea3761435563e14857fe8cc268e1c2d32d22f40.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/89a0c0645853de43024d323d5b823f1ff7d159a9.jpg,"100.64262,13.76786",คลองจั่น,บางกะปิ,2022-05-31 12:12:46.119879+00,เสร็จสิ้น,5.0,2022-06-08 05:46:38.501374+00,Very Low,12
447,{คลอง},"เขตบางกอกน้อย,สำนักการระบายน้ำ กทม.,ฝ่ายโยธา เขตบางกอกน้อย,ผอ.เขตบางกอกน้อย (ดร.วรชล),กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต)",คลองกระท้อนแก้วที่แยกออกมาจากคลองบางขุนศรีข้างๆซอยจรัญ 25 ตื้นมากครับ เวลาฝนตกหนักๆน้ำจะไหลย้อนท่อแล้วก็เข้าบ้านตลอด เป็นมาหลายปีแล้วครับตั้งแต่ม.ต้น ยันเข้ามหาลัย มีโครงการทำทางเดินริมคลองก็ไม่ทำต่อให้เสร็จปล่อยทิ้งร้างไว้แบบนั้น ช่วยทีครับ🥺,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/82bcf7e13edaebbf1160c6bc0eb89c323133b1ec.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-11/b2d0674c6dfbd5a03cd6fd2b54668a139f325340.jpg,"100.46711,13.74848",บางขุนศรี,บางกอกน้อย,2022-05-31 12:17:46.002516+00,เสร็จสิ้น,3.0,2022-11-28 02:19:26.645835+00,Very Low,11
448,{ทางเท้า},"เขตจตุจักร,สำนักการโยธา กทม.,การไฟฟ้านครหลวง เขตบางเขน,ฝ่ายโยธา เขตจตุจักร,การไฟฟ้านครหลวง ฝ่ายบริหารโครงการ,การไฟฟ้านครหลวง MEA",ทางเท้าทรุดตัวและแผ่นปูนเปิดขึ้นมา,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/24b9fec7e477505ea61ef1d0a43d7475b9d813e1.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1677459321561.jpeg,"100.57129,13.83210",จันทรเกษม,จตุจักร,2022-05-31 12:19:58.934254+00,เสร็จสิ้น,4.0,2023-08-20 07:54:42.561918+00,Very Low,5
449,{ทางเท้า},"เขตจตุจักร,สำนักการโยธา กทม.,การไฟฟ้านครหลวง เขตบางเขน,การไฟฟ้านครหลวง ฝ่ายบริหารโครงการ,การไฟฟ้านครหลวง MEA",ฟุตบาทไม่สม่ำเสมอ บริเวณซอยพหลโยธิน 19,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/2cd984ac32b54a185bd18562bbfbde883830f8d3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/1677459377184.jpeg,"100.56408,13.82044",จตุจักร,จตุจักร,2022-05-31 12:21:58.484256+00,เสร็จสิ้น,3.0,2024-05-16 01:39:06.535168+00,Very Low,1
450,"{ทางเท้า,ความปลอดภัย}","เขตราชเทวี,ฝ่ายเทศกิจ เขตราชเทวี,ผอ.เขตราชเทวี (นายกรณิศ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)","📍ปัญหา 📍
ผู้ปกครองมาส่งนักเรียนตอนเช้า ที่โรงเรียนพญาไท 
จอดรถ เต็มฟุตบาท และในซอยศรีอยุธยา7  

ขับรถออกจากซอยค่อนข้างลำบาก  และฟุตบาท เดินลำบากมาก โดยเฉพาะเด็กๆ  อันตรายจาก มอเตอร์ไซด์ ค่ะ",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/28a8da1ad7c5dcc38671d4455eed3c89125b0e99.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-07/182c56f80d24430f1500275885da428313bbbbff.jpg,"100.52967,13.75980",ทุ่งพญาไท,ราชเทวี,2022-05-31 12:22:17.897913+00,เสร็จสิ้น,3.0,2022-07-26 08:25:00.30288+00,Very Low,2
451,"{ถนน,แสงสว่าง}","เขตยานนาวา,ฝ่ายเทศกิจ เขตยานนาวา,ฝ่ายโยธา เขตยานนาวา,ผอ.เขตยานนาวา (น.ส.วรุณลักษม์),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",ไม่มีไฟส่องสว่างทางเดิน และ มีรถมอเตอร์ไซค์ขึ้นมาวิ่งบนฟุตบาท ถ.นราธิวาสราชนครินทร์ (ช่วง BRT ถนนจันทน์ ถึง ซอยนราธิวาสราชนครินทร์ 24),https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/12076fd083b1e8e35972c0928205f7ebb705f991.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/744bffffd9842f3604c20a215dbb8fdd37e9791f.jpg,"100.53922,13.70367",ช่องนนทรี,ยานนาวา,2022-05-31 12:24:42.251865+00,เสร็จสิ้น,5.0,2022-06-23 10:26:23.540581+00,Very Low,8
452,"{ถนน,น้ำท่วม}","เขตหลักสี่,ผอ.เขตหลักสี่ (นางสมฤดี),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",ซอยแจ้งวัฒนะ 10 แยก 5 (ซอยละมูล) ถนนเป็นหลุมเป็นบ่อและน้ำท่วมบ่อยมากค่ะ อยู่มาเป็น 10 ปีไม่เคยมีใครมาแก้ปัญหาตรงนี้เลยค่ะ รบกวนด้วยนะคะเวลาน้ำท่วมแล้วออกไปทำงานลำบากจริงๆค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/249ba2d63a2e255ad3f8197217c9ac96e7808869.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/be833ca52e64d5c028673628ac8b951e30dc05aa.jpg,"100.57764,13.89042",ทุ่งสองห้อง,หลักสี่,2022-05-31 12:25:36.234272+00,เสร็จสิ้น,5.0,2022-06-23 04:34:11.060314+00,Very Low,14
453,{แสงสว่าง},"เขตคลองสาน,การไฟฟ้านครหลวง เขตยานนาวา,การไฟฟ้านครหลวง MEA,ผอ.เขตคลองสาน (ว่าที่ ร.ต.สรวุฒิ),กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต)",หลอดไฟชำรุดกับเสาไฟฟ้าเริ่มเอียงรวมทั้งต้องการให้มาจัดการสายที่พันตลอดทั้งแนวซอยค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/7f652537380c82846374d43a76a412c95c3df7e3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-11/43054fe090c9a26b9d51a8e9120eb69c667eeacb.jpg,"100.49402,13.71778",บางลำภูล่าง,คลองสาน,2022-05-31 12:31:30.670787+00,เสร็จสิ้น,2.0,2022-11-30 07:15:45.941094+00,Very Low,7
454,{กีดขวาง},"เขตหลักสี่,ผอ.เขตหลักสี่ (นางสมฤดี),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",จอดรถมอเตอร์ไซค์ขวางทางเดิน,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/4d0fd0d82cb66aed7cae3265de52a1f7671f198a.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/624ca960514d2f43f4e944d1c81b31c2f0fe9e66.jpg,"100.57727,13.86374",ตลาดบางเขน,หลักสี่,2022-05-31 12:39:46.241118+00,เสร็จสิ้น,3.0,2022-09-13 05:59:15.910127+00,Very Low,1
455,"{สะพาน,ความปลอดภัย,แสงสว่าง}","เขตราชเทวี,สำนักการโยธา กทม.,ฝ่ายโยธา เขตราชเทวี,ผอ.เขตราชเทวี (นายกรณิศ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร),สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),Bangkok Smart Lighting (สำนักการโยธา กทม.)","1. เรื่องที่ต้องการแจ้ง : อยากให้ไฟตรงสะพานลอยมีไฟค่ะ เพราะตอนที่ไม่มีไฟค่อนข้างมืดและอันตรายค่ะ 
3. ตำแหน่ง : หากมุ่งหน้าไปทางอนุสาวรีย์ สะพานลอย จะอยู่ตรงเซเว่น ซอยอร่ามสี ก่อนถึงครัวกรุงเทพฯ พญาไท ค่ะ (เขตราชเทวี)",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-05/7cb7b40a40bbfdf542a6688b90afbcfb7e975839.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-04/6873b78f7b7132b47ade69c9dcd56440.jpg,"100.53264,13.75506",ทุ่งพญาไท,ราชเทวี,2022-05-31 12:45:22.598552+00,เสร็จสิ้น,5.0,2024-12-09 07:43:43.686625+00,Very Low,30
